CMDLINE /home/stefano/anaconda3/envs/gt/bin/python3.10 memory_benchmark.py
MEM 542.210938 1697285634.9500
MEM 542.335938 1697285635.0505
MEM 542.460938 1697285635.1509
MEM 542.585938 1697285635.2514
MEM 542.710938 1697285635.3519
MEM 542.835938 1697285635.4524
MEM 542.960938 1697285635.5529
MEM 543.085938 1697285635.6534
MEM 543.210938 1697285635.7538
MEM 543.335938 1697285635.8543
MEM 543.460938 1697285635.9548
MEM 543.585938 1697285636.0553
MEM 543.710938 1697285636.1557
MEM 543.835938 1697285636.2562
MEM 544.085938 1697285636.3568
MEM 544.210938 1697285636.4573
MEM 544.335938 1697285636.5578
MEM 544.460938 1697285636.6582
MEM 544.585938 1697285636.7587
MEM 544.710938 1697285636.8592
MEM 544.835938 1697285636.9597
MEM 544.960938 1697285637.0604
MEM 545.210938 1697285637.1612
MEM 545.460938 1697285637.2619
MEM 545.585938 1697285637.3626
MEM 545.835938 1697285637.4634
MEM 546.085938 1697285637.5641
MEM 546.210938 1697285637.6649
MEM 546.460938 1697285637.7656
MEM 546.710938 1697285637.8664
MEM 546.835938 1697285637.9671
MEM 547.085938 1697285638.0679
MEM 547.335938 1697285638.1686
MEM 547.460938 1697285638.2693
MEM 540.621094 1697285638.3701
MEM 540.621094 1697285638.4708
MEM 540.621094 1697285638.5716
MEM 540.621094 1697285638.6724
MEM 553.664062 1697285638.7732
MEM 593.914062 1697285638.8740
MEM 480.054688 1697285638.9749
MEM 493.691406 1697285639.0758
MEM 536.835938 1697285639.1766
MEM 546.335938 1697285639.2774
MEM 546.335938 1697285639.3788
MEM 546.335938 1697285639.4795
MEM 546.335938 1697285639.5802
MEM 549.585938 1697285639.6810
MEM 549.710938 1697285639.7817
MEM 549.960938 1697285639.8825
MEM 550.210938 1697285639.9832
MEM 550.335938 1697285640.0840
MEM 550.585938 1697285640.1848
MEM 550.835938 1697285640.2855
MEM 550.960938 1697285640.3863
MEM 551.210938 1697285640.4870
MEM 551.460938 1697285640.5878
MEM 551.585938 1697285640.6885
MEM 551.835938 1697285640.7892
MEM 552.085938 1697285640.8900
MEM 552.210938 1697285640.9907
MEM 552.460938 1697285641.0915
MEM 552.710938 1697285641.1922
MEM 552.835938 1697285641.2930
MEM 553.085938 1697285641.3937
MEM 553.335938 1697285641.4942
MEM 553.460938 1697285641.5947
MEM 553.585938 1697285641.6954
MEM 553.710938 1697285641.7961
MEM 553.835938 1697285641.8968
MEM 553.960938 1697285641.9975
MEM 554.085938 1697285642.0982
MEM 554.210938 1697285642.1989
MEM 554.335938 1697285642.2996
MEM 554.460938 1697285642.4003
MEM 554.585938 1697285642.5010
MEM 554.835938 1697285642.6017
MEM 554.960938 1697285642.7024
MEM 555.085938 1697285642.8031
MEM 555.210938 1697285642.9038
MEM 555.335938 1697285643.0045
MEM 555.460938 1697285643.1052
MEM 555.585938 1697285643.2059
MEM 555.710938 1697285643.3066
MEM 555.835938 1697285643.4073
MEM 555.960938 1697285643.5079
MEM 556.085938 1697285643.6086
MEM 556.210938 1697285643.7093
MEM 556.335938 1697285643.8102
