	distance_thr	counts_thr	time (s)	file	res	cell	set
671	100000000.0	0.01	737.5466523170471	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
672	100000000.0	0.05	695.3969268798828	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
673	100000000.0	0.1	456.1015388965607	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
674	100000000.0	0.25	389.33761525154114	IMR90_set1_bio1_tec2_4DNFIH1ZQWOM_10kb	10kb	IMR90	set1
675	5000000.0	0.0	1317.2184426784515	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
676	5000000.0	0.01	1299.1690471172333	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
677	5000000.0	0.05	1168.618426322937	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
678	5000000.0	0.1	834.7360417842865	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
679	5000000.0	0.25	739.5645592212677	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
680	10000000.0	0.0	1220.4439525604248	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
681	10000000.0	0.01	1351.2115802764893	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
682	10000000.0	0.05	1250.7046465873718	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
683	10000000.0	0.1	865.3943076133728	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
684	10000000.0	0.25	737.3876564502716	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
685	25000000.0	0.0	1302.7520921230316	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
686	25000000.0	0.01	1216.7216427326202	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
687	25000000.0	0.05	1182.307204246521	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
688	25000000.0	0.1	689.4642724990845	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
689	25000000.0	0.25	642.1466510295868	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
690	50000000.0	0.0	999.8990709781648	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
691	50000000.0	0.01	893.4570112228394	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
692	50000000.0	0.05	701.0286893844604	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
693	50000000.0	0.1	463.5648057460785	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
694	50000000.0	0.25	443.25611114501953	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
695	100000000.0	0.0	781.8284010887146	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
696	100000000.0	0.01	718.1710288524628	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
697	100000000.0	0.05	634.3068087100983	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
698	100000000.0	0.1	506.9351868629456	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
699	100000000.0	0.25	447.0319833755493	H1hESC_HiC_DpnII_4DNFIUPGJLFO_5kb	5kb	H1hESC	HiC
700	5000000.0	0.0	1165.7925307750702	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
701	5000000.0	0.01	1195.5738928318024	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
702	5000000.0	0.05	1064.860745429993	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
703	5000000.0	0.1	1044.0694994926453	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
704	5000000.0	0.25	731.2196152210236	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
705	10000000.0	0.0	1149.588255405426	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
706	10000000.0	0.01	1200.0272114276886	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
707	10000000.0	0.05	1148.7834889888763	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
708	10000000.0	0.1	1144.8838624954224	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
709	10000000.0	0.25	759.9864308834076	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
710	25000000.0	0.0	1289.1931266784668	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
711	25000000.0	0.01	1225.4098563194275	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
712	25000000.0	0.05	1125.4519975185394	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
713	25000000.0	0.1	915.1097888946532	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
714	25000000.0	0.25	630.0277092456818	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
715	50000000.0	0.0	986.5073335170746	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
716	50000000.0	0.01	897.9034972190857	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
717	50000000.0	0.05	735.6390857696533	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
718	50000000.0	0.1	483.05449867248535	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
719	50000000.0	0.25	468.54392552375793	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
720	100000000.0	0.0	741.0810930728912	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
721	100000000.0	0.01	703.8199458122253	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
722	100000000.0	0.05	635.4856326580048	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
723	100000000.0	0.1	476.7513792514801	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
724	100000000.0	0.25	437.3181607723236	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_10kb	10kb	IMR90	set1
725	5000000.0	0.0	1442.704637050629	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
726	5000000.0	0.01	1520.8271522521973	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
727	5000000.0	0.05	1296.5584888458252	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
728	5000000.0	0.1	1233.23668551445	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
729	5000000.0	0.25	977.164445400238	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
730	10000000.0	0.0	1676.1077771186829	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
731	10000000.0	0.01	1595.004251241684	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
732	10000000.0	0.05	1363.5513949394226	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
733	10000000.0	0.1	1454.1806864738464	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
734	10000000.0	0.25	994.378910779953	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
735	25000000.0	0.0	1490.249830007553	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
736	25000000.0	0.01	1374.488328456879	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
737	25000000.0	0.05	1168.4770948886871	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
738	25000000.0	0.1	991.686445236206	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
739	25000000.0	0.25	781.8746480941772	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
740	50000000.0	0.0	1231.2253623008728	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
741	50000000.0	0.01	1113.170235872269	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
742	50000000.0	0.05	953.363604068756	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
743	50000000.0	0.1	683.1935865879059	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
744	50000000.0	0.25	624.4435610771179	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
745	100000000.0	0.0	1032.477300643921	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
746	100000000.0	0.01	909.7668614387512	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
747	100000000.0	0.05	771.5466592311859	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
748	100000000.0	0.1	552.563755273819	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
749	100000000.0	0.25	539.2899754047394	GM_set1_bio1_tec1_4DNFIUOVQH68_10kb	10kb	GM	set1
750	5000000.0	0.0	2578.398898601532	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
751	5000000.0	0.01	2321.492483139038	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
752	5000000.0	0.05	2097.277844190597	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
753	5000000.0	0.1	2218.9315383434296	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
754	5000000.0	0.25	1544.61474943161	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
755	10000000.0	0.0	2366.047215461731	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
756	10000000.0	0.01	2142.9432220458984	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
757	10000000.0	0.05	1693.8531165122986	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
758	10000000.0	0.1	1129.7067201137545	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
759	10000000.0	0.25	852.3506760597229	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
760	25000000.0	0.0	1402.5937576293943	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
761	25000000.0	0.01	1306.1262333393097	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
762	25000000.0	0.05	1128.479347705841	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
763	25000000.0	0.1	709.421707868576	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
764	25000000.0	0.25	684.3421547412872	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
765	50000000.0	0.0	1050.1296427249908	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
766	50000000.0	0.01	941.440378665924	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
767	50000000.0	0.05	761.0786039829254	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
768	50000000.0	0.1	523.6904625892639	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
769	50000000.0	0.25	531.9027934074402	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
770	100000000.0	0.0	895.1334912776947	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
771	100000000.0	0.01	938.0260663032532	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
772	100000000.0	0.05	756.5200488567352	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
773	100000000.0	0.1	469.3447473049164	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
774	100000000.0	0.25	466.79939699172974	HMEC_HiC_combined_4DNFIIFAUT24_5kb	5kb	HMEC	HiC
775	5000000.0	0.0	770.7636668682098	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
776	5000000.0	0.01	719.8905620574951	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
777	5000000.0	0.05	760.1239235401154	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
778	5000000.0	0.1	563.366959810257	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
779	5000000.0	0.25	445.4794180393219	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
780	10000000.0	0.0	795.9921746253967	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
781	10000000.0	0.01	752.1421909332275	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
782	10000000.0	0.05	767.5623886585236	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
783	10000000.0	0.1	549.6892185211182	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
784	10000000.0	0.25	503.30360412597656	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
785	25000000.0	0.0	901.4317409992218	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
786	25000000.0	0.01	818.4756233692169	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
787	25000000.0	0.05	831.6385560035706	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
788	25000000.0	0.1	600.8166840076447	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
789	25000000.0	0.25	526.8453207015991	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
790	50000000.0	0.0	982.1394000053406	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
791	50000000.0	0.01	939.2678084373474	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
792	50000000.0	0.05	841.4771635532379	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
793	50000000.0	0.1	554.1868402957916	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
794	50000000.0	0.25	581.9547739028931	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
795	100000000.0	0.0	1001.4789912700652	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
796	100000000.0	0.01	933.0308809280396	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
797	100000000.0	0.05	790.3997375965118	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
798	100000000.0	0.1	551.3271734714508	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
799	100000000.0	0.25	578.5903689861298	IMR90_set1_bio2_tec2_4DNFIHUVCM35_5kb	5kb	IMR90	set1
800	5000000.0	0.0	1581.5076808929443	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
801	5000000.0	0.01	1535.4710144996643	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
802	5000000.0	0.05	1408.084807395935	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
803	5000000.0	0.1	944.6974017620088	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
804	5000000.0	0.25	908.6970431804656	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
805	10000000.0	0.0	1666.4828882217407	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
806	10000000.0	0.01	1617.3931753635406	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
807	10000000.0	0.05	1382.219739675522	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
808	10000000.0	0.1	977.6062922477722	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
809	10000000.0	0.25	917.4018445014954	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
810	25000000.0	0.0	1521.7799589633942	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
811	25000000.0	0.01	1266.9453790187836	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
812	25000000.0	0.05	1107.264565229416	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
813	25000000.0	0.1	671.2126863002777	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
814	25000000.0	0.25	621.0573542118073	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
815	50000000.0	0.0	924.0738787651062	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
816	50000000.0	0.01	869.8574335575104	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
817	50000000.0	0.05	844.2771835327148	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
818	50000000.0	0.1	535.7861058712006	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
819	50000000.0	0.25	587.7602579593658	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
820	100000000.0	0.0	879.2925763130188	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
821	100000000.0	0.01	729.7232186794281	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
822	100000000.0	0.05	673.4082570075989	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
823	100000000.0	0.1	473.3234350681305	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
824	100000000.0	0.25	427.692423582077	IMR90_set1_bio1_tec1_4DNFIW2BKSNF_5kb	5kb	IMR90	set1
825	5000000.0	0.0	543.7926495075226	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
826	5000000.0	0.01	524.4662637710571	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
827	5000000.0	0.05	516.9196507930756	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
828	5000000.0	0.1	389.4076023101807	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
829	5000000.0	0.25	311.850709438324	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
830	10000000.0	0.0	438.88570404052734	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
831	10000000.0	0.01	450.0246584415436	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
832	10000000.0	0.05	505.94751930236816	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
833	10000000.0	0.1	423.8713300228119	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
834	10000000.0	0.25	391.0536670684815	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
835	25000000.0	0.0	526.6502821445465	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
836	25000000.0	0.01	479.6192052364349	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
837	25000000.0	0.05	465.9888815879822	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
838	25000000.0	0.1	333.9897072315216	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
839	25000000.0	0.25	374.9562845230103	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
840	50000000.0	0.0	604.7276356220245	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
841	50000000.0	0.01	609.8965685367584	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
842	50000000.0	0.05	583.3605136871338	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
843	50000000.0	0.1	362.03175950050354	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
844	50000000.0	0.25	378.51496624946594	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
845	100000000.0	0.0	605.052015542984	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
846	100000000.0	0.01	571.243647813797	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
847	100000000.0	0.05	595.6963868141174	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
848	100000000.0	0.1	400.1844930648804	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
849	100000000.0	0.25	344.62120747566223	GM_set2_bio1_tec1_4DNFIR53NCUM_10kb	10kb	GM	set2
850	5000000.0	0.0	1049.786410331726	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
851	5000000.0	0.01	1079.9444496631622	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
852	5000000.0	0.05	953.2916042804718	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
853	5000000.0	0.1	630.5197465419769	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
854	5000000.0	0.25	692.8710730075836	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
855	10000000.0	0.0	965.9477858543396	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
856	10000000.0	0.01	965.649392604828	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
857	10000000.0	0.05	820.7528026103973	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
858	10000000.0	0.1	695.9841465950012	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
859	10000000.0	0.25	647.9067299365997	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
860	25000000.0	0.0	1176.744173288345	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
861	25000000.0	0.01	1032.602278470993	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
862	25000000.0	0.05	667.0288684368134	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
863	25000000.0	0.1	655.6260812282562	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
864	25000000.0	0.25	629.9526283740997	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
865	50000000.0	0.0	1078.680044412613	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
866	50000000.0	0.01	1014.5043196678162	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
867	50000000.0	0.05	619.7545726299286	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
868	50000000.0	0.1	493.4709641933441	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
869	50000000.0	0.25	478.1017847061157	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
870	100000000.0	0.0	821.6199133396149	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
871	100000000.0	0.01	692.5031368732452	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
872	100000000.0	0.05	404.8037586212158	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
873	100000000.0	0.1	373.7120513916016	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
874	100000000.0	0.25	370.3712437152863	IMR90_set1_bio1_tec4_4DNFIMU9T2QI_5kb	5kb	IMR90	set1
875	5000000.0	0.0	1754.1340868473053	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
876	5000000.0	0.01	1692.291448354721	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
877	5000000.0	0.05	1568.39723443985	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
878	5000000.0	0.1	1417.219878435135	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
879	5000000.0	0.25	1267.0838401317596	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
880	10000000.0	0.0	1802.1615834236145	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
881	10000000.0	0.01	1630.8892481327057	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
882	10000000.0	0.05	1624.85573720932	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
883	10000000.0	0.1	1437.790639877319	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
884	10000000.0	0.25	1021.8730704784392	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
885	25000000.0	0.0	1397.6480085849762	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
886	25000000.0	0.01	1192.5563824176788	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
887	25000000.0	0.05	918.3473587036132	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
888	25000000.0	0.1	661.779393196106	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
889	25000000.0	0.25	699.6682617664337	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
890	50000000.0	0.0	1012.8540585041046	HUVEC_HiC_combined_4DNFIYL35EHL_10kb	10kb	HUVEC	HiC
