CMDLINE /home/stefano/anaconda3/envs/gt/bin/python3.10 memory_benchmark.py
MEM 507.824219 1696239013.9079
MEM 508.074219 1696239014.0086
MEM 508.199219 1696239014.1094
MEM 508.449219 1696239014.2104
MEM 508.574219 1696239014.3112
MEM 508.824219 1696239014.4120
MEM 509.074219 1696239014.5127
MEM 509.199219 1696239014.6133
MEM 509.449219 1696239014.7141
MEM 509.699219 1696239014.8148
MEM 509.824219 1696239014.9156
MEM 510.074219 1696239015.0163
MEM 510.199219 1696239015.1170
MEM 510.449219 1696239015.2177
MEM 510.699219 1696239015.3185
MEM 510.824219 1696239015.4193
MEM 511.074219 1696239015.5201
MEM 511.324219 1696239015.6209
MEM 511.449219 1696239015.7215
MEM 511.699219 1696239015.8222
MEM 511.949219 1696239015.9229
MEM 512.074219 1696239016.0236
MEM 512.324219 1696239016.1244
MEM 512.449219 1696239016.2251
MEM 512.574219 1696239016.3259
MEM 507.042969 1696239016.4266
MEM 507.042969 1696239016.5272
MEM 507.042969 1696239016.6280
MEM 514.605469 1696239016.7290
MEM 560.355469 1696239016.8298
MEM 463.167969 1696239016.9304
MEM 470.417969 1696239017.0309
MEM 494.167969 1696239017.1314
MEM 511.792969 1696239017.2326
MEM 511.792969 1696239017.3331
MEM 511.792969 1696239017.4336
MEM 511.792969 1696239017.5342
MEM 511.792969 1696239017.6346
MEM 514.417969 1696239017.7350
MEM 514.667969 1696239017.8355
MEM 514.917969 1696239017.9359
MEM 515.042969 1696239018.0363
MEM 515.292969 1696239018.1367
MEM 515.417969 1696239018.2371
MEM 515.667969 1696239018.3376
MEM 515.917969 1696239018.4381
MEM 516.042969 1696239018.5385
MEM 516.292969 1696239018.6389
MEM 516.417969 1696239018.7394
MEM 516.667969 1696239018.8399
MEM 516.792969 1696239018.9403
MEM 517.042969 1696239019.0408
MEM 517.292969 1696239019.1412
MEM 517.417969 1696239019.2416
MEM 517.667969 1696239019.3424
MEM 517.792969 1696239019.4428
MEM 518.042969 1696239019.5434
MEM 518.292969 1696239019.6441
MEM 518.417969 1696239019.7449
MEM 518.667969 1696239019.8455
MEM 518.917969 1696239019.9463
MEM 519.042969 1696239020.0469
MEM 519.292969 1696239020.1476
MEM 519.542969 1696239020.2483
MEM 519.667969 1696239020.3491
MEM 519.792969 1696239020.4497
MEM 513.949219 1696239020.5504
MEM 513.949219 1696239020.6511
MEM 513.949219 1696239020.7518
MEM 513.949219 1696239020.8525
MEM 513.949219 1696239020.9532
MEM 537.250000 1696239021.0540
MEM 567.250000 1696239021.1550
MEM 472.261719 1696239021.2557
MEM 479.886719 1696239021.3563
MEM 480.386719 1696239021.4569
MEM 487.511719 1696239021.5574
MEM 486.582031 1696239021.6581
MEM 486.582031 1696239021.7587
MEM 486.582031 1696239021.8592
MEM 486.582031 1696239021.9598
MEM 486.582031 1696239022.0605
MEM 486.582031 1696239022.1612
MEM 486.582031 1696239022.2619
MEM 486.582031 1696239022.3626
MEM 486.582031 1696239022.4633
MEM 486.582031 1696239022.5640
MEM 486.582031 1696239022.6647
MEM 486.582031 1696239022.7654
MEM 486.582031 1696239022.8661
MEM 485.582031 1696239022.9669
MEM 485.582031 1696239023.0679
MEM 407.199219 1696239023.1685
MEM 407.199219 1696239023.2692
MEM 407.199219 1696239023.3698
MEM 407.199219 1696239023.4706
MEM 407.199219 1696239023.5712
MEM 407.199219 1696239023.6719
MEM 407.199219 1696239023.7727
MEM 407.199219 1696239023.8734
MEM 407.199219 1696239023.9741
MEM 407.199219 1696239024.0748
MEM 407.449219 1696239024.1754
MEM 407.699219 1696239024.2761
MEM 407.824219 1696239024.3767
MEM 407.199219 1696239024.4779
MEM 407.199219 1696239024.5788
MEM 407.199219 1696239024.6796
MEM 407.199219 1696239024.7802
MEM 408.324219 1696239024.8810
MEM 411.449219 1696239024.9816
MEM 411.449219 1696239025.0822
MEM 411.449219 1696239025.1827
MEM 411.449219 1696239025.2834
MEM 411.449219 1696239025.3841
MEM 411.449219 1696239025.4848
MEM 411.449219 1696239025.5854
MEM 411.449219 1696239025.6861
MEM 411.449219 1696239025.7868
MEM 411.449219 1696239025.8874
MEM 411.449219 1696239025.9881
MEM 411.449219 1696239026.0887
MEM 411.449219 1696239026.1894
MEM 433.015625 1696239026.2904
MEM 433.015625 1696239026.3911
MEM 433.015625 1696239026.4916
MEM 433.015625 1696239026.5922
MEM 433.015625 1696239026.6927
MEM 433.015625 1696239026.7933
MEM 433.015625 1696239026.8940
MEM 433.015625 1696239026.9947
MEM 433.015625 1696239027.0954
MEM 433.015625 1696239027.1960
MEM 433.015625 1696239027.2966
MEM 433.015625 1696239027.3971
MEM 433.015625 1696239027.4981
MEM 435.140625 1696239027.5986
MEM 435.140625 1696239027.6993
MEM 435.140625 1696239027.8000
MEM 435.140625 1696239027.9007
MEM 435.140625 1696239028.0014
MEM 435.140625 1696239028.1022
MEM 435.140625 1696239028.2029
MEM 435.140625 1696239028.3036
MEM 435.140625 1696239028.4042
MEM 435.140625 1696239028.5049
MEM 435.140625 1696239028.6055
MEM 440.585938 1696239028.7062
MEM 440.585938 1696239028.8069
MEM 440.585938 1696239028.9075
MEM 440.585938 1696239029.0083
MEM 440.585938 1696239029.1089
MEM 440.585938 1696239029.2097
MEM 440.585938 1696239029.3103
MEM 440.585938 1696239029.4110
MEM 440.585938 1696239029.5116
MEM 440.585938 1696239029.6128
MEM 440.585938 1696239029.7136
MEM 440.585938 1696239029.8144
MEM 440.585938 1696239029.9150
MEM 440.585938 1696239030.0157
MEM 440.585938 1696239030.1164
MEM 440.585938 1696239030.2171
MEM 440.585938 1696239030.3177
MEM 453.304688 1696239030.4184
MEM 453.304688 1696239030.5192
MEM 453.304688 1696239030.6198
MEM 481.496094 1696239030.7205
MEM 481.496094 1696239030.8211
MEM 481.496094 1696239030.9218
MEM 481.496094 1696239031.0228
MEM 481.496094 1696239031.1235
MEM 481.496094 1696239031.2244
MEM 481.496094 1696239031.3251
MEM 493.710938 1696239031.4258
MEM 391.160156 1696239031.5266
MEM 391.160156 1696239031.6273
MEM 405.964844 1696239031.7278
MEM 412.421875 1696239031.8283
MEM 450.074219 1696239031.9290
MEM 469.464844 1696239032.0297
MEM 489.707031 1696239032.1303
MEM 489.707031 1696239032.2311
MEM 489.707031 1696239032.3317
MEM 489.707031 1696239032.4325
MEM 446.996094 1696239032.5333
MEM 480.226562 1696239032.6343
MEM 480.226562 1696239032.7350
MEM 480.226562 1696239032.8359
MEM 493.996094 1696239032.9367
MEM 501.539062 1696239033.0376
MEM 367.050781 1696239033.1385
MEM 374.550781 1696239033.2390
MEM 406.000000 1696239033.3396
MEM 412.464844 1696239033.4406
MEM 450.117188 1696239033.5413
MEM 461.132812 1696239033.6421
MEM 489.750000 1696239033.7427
MEM 489.750000 1696239033.8436
MEM 489.750000 1696239033.9443
MEM 489.750000 1696239034.0449
MEM 489.750000 1696239034.1456
MEM 442.406250 1696239034.2466
MEM 455.773438 1696239034.3474
MEM 480.238281 1696239034.4481
MEM 480.238281 1696239034.5492
MEM 480.238281 1696239034.6501
MEM 481.613281 1696239034.7511
MEM 501.550781 1696239034.8519
MEM 433.359375 1696239034.9526
MEM 367.070312 1696239035.0532
MEM 397.382812 1696239035.1538
MEM 405.992188 1696239035.2547
MEM 405.992188 1696239035.3552
MEM 421.171875 1696239035.4561
MEM 421.171875 1696239035.5568
MEM 424.757812 1696239035.6575
MEM 424.757812 1696239035.7583
MEM 424.757812 1696239035.8591
MEM 378.812500 1696239035.9599
MEM 430.035156 1696239036.0607
MEM 451.535156 1696239036.1616
MEM 451.535156 1696239036.2624
MEM 451.535156 1696239036.3633
MEM 425.851562 1696239036.4641
MEM 450.851562 1696239036.5648
MEM 470.476562 1696239036.6655
MEM 478.226562 1696239036.7663
MEM 491.691406 1696239036.8669
MEM 494.109375 1696239036.9674
MEM 496.234375 1696239037.0681
MEM 496.359375 1696239037.1687
MEM 496.609375 1696239037.2694
MEM 496.859375 1696239037.3702
MEM 496.984375 1696239037.4709
MEM 497.234375 1696239037.5716
MEM 497.484375 1696239037.6723
MEM 497.609375 1696239037.7730
MEM 497.859375 1696239037.8738
MEM 497.984375 1696239037.9745
MEM 498.234375 1696239038.0752
MEM 498.484375 1696239038.1759
MEM 498.609375 1696239038.2767
MEM 498.859375 1696239038.3773
MEM 498.984375 1696239038.4777
MEM 499.234375 1696239038.5783
MEM 499.359375 1696239038.6790
MEM 499.609375 1696239038.7796
MEM 499.859375 1696239038.8803
MEM 499.984375 1696239038.9811
MEM 500.234375 1696239039.0818
MEM 500.359375 1696239039.1825
MEM 496.218750 1696239039.2833
MEM 496.218750 1696239039.3840
MEM 496.218750 1696239039.4848
MEM 502.988281 1696239039.5857
MEM 548.863281 1696239039.6866
MEM 529.144531 1696239039.7873
MEM 529.144531 1696239039.8884
MEM 529.144531 1696239039.9891
MEM 499.117188 1696239040.0898
MEM 501.117188 1696239040.1905
MEM 501.117188 1696239040.2912
MEM 501.117188 1696239040.3919
MEM 501.117188 1696239040.4927
MEM 502.492188 1696239040.5934
MEM 472.992188 1696239040.6941
MEM 473.117188 1696239040.7949
MEM 473.367188 1696239040.8956
MEM 473.617188 1696239040.9963
MEM 473.742188 1696239041.0971
MEM 473.992188 1696239041.1978
MEM 474.242188 1696239041.2985
MEM 474.367188 1696239041.3993
MEM 474.617188 1696239041.4999
MEM 474.742188 1696239041.6006
MEM 474.867188 1696239041.7013
MEM 474.992188 1696239041.8019
MEM 475.117188 1696239041.9026
MEM 475.242188 1696239042.0031
MEM 475.367188 1696239042.1035
MEM 475.617188 1696239042.2039
MEM 475.867188 1696239042.3043
MEM 475.992188 1696239042.4047
MEM 476.242188 1696239042.5052
MEM 476.492188 1696239042.6056
MEM 476.742188 1696239042.7061
MEM 476.867188 1696239042.8066
MEM 477.117188 1696239042.9070
MEM 477.367188 1696239043.0074
MEM 477.492188 1696239043.1078
MEM 477.742188 1696239043.2082
MEM 477.992188 1696239043.3087
MEM 478.117188 1696239043.4092
MEM 472.597656 1696239043.5097
MEM 496.722656 1696239043.6103
MEM 496.722656 1696239043.7108
MEM 496.722656 1696239043.8112
MEM 504.371094 1696239043.9116
MEM 511.621094 1696239044.0122
MEM 546.746094 1696239044.1129
MEM 573.121094 1696239044.2138
MEM 444.136719 1696239044.3147
MEM 460.261719 1696239044.4152
MEM 459.886719 1696239044.5162
MEM 467.886719 1696239044.6168
MEM 452.636719 1696239044.7175
MEM 437.339844 1696239044.8184
MEM 452.238281 1696239044.9192
MEM 470.363281 1696239045.0201
MEM 470.363281 1696239045.1205
MEM 484.488281 1696239045.2211
MEM 491.566406 1696239045.3216
MEM 493.945312 1696239045.4221
MEM 496.320312 1696239045.5226
MEM 496.445312 1696239045.6231
MEM 496.570312 1696239045.7235
MEM 496.695312 1696239045.8240
MEM 496.820312 1696239045.9245
MEM 496.945312 1696239046.0250
MEM 497.070312 1696239046.1254
MEM 497.320312 1696239046.2259
MEM 497.445312 1696239046.3263
MEM 497.570312 1696239046.4267
MEM 497.695312 1696239046.5272
MEM 497.820312 1696239046.6277
MEM 497.945312 1696239046.7282
MEM 498.070312 1696239046.8286
MEM 498.195312 1696239046.9291
MEM 498.320312 1696239047.0296
MEM 498.445312 1696239047.1301
MEM 498.570312 1696239047.2306
MEM 498.695312 1696239047.3311
MEM 498.945312 1696239047.4315
MEM 499.070312 1696239047.5320
MEM 499.195312 1696239047.6325
MEM 499.320312 1696239047.7329
MEM 499.445312 1696239047.8334
MEM 499.570312 1696239047.9338
MEM 499.695312 1696239048.0343
MEM 499.820312 1696239048.1347
MEM 499.945312 1696239048.2352
MEM 500.070312 1696239048.3356
MEM 500.195312 1696239048.4363
MEM 500.320312 1696239048.5368
MEM 500.570312 1696239048.6372
MEM 500.695312 1696239048.7377
MEM 500.820312 1696239048.8382
MEM 500.945312 1696239048.9387
MEM 501.070312 1696239049.0391
MEM 501.195312 1696239049.1396
MEM 501.320312 1696239049.2401
MEM 496.062500 1696239049.3408
MEM 496.062500 1696239049.4413
MEM 496.062500 1696239049.5417
MEM 496.062500 1696239049.6428
MEM 512.433594 1696239049.7434
MEM 548.808594 1696239049.8443
MEM 529.093750 1696239049.9454
MEM 529.093750 1696239050.0461
MEM 485.941406 1696239050.1470
MEM 501.066406 1696239050.2477
MEM 501.066406 1696239050.3482
MEM 501.066406 1696239050.4487
MEM 501.066406 1696239050.5492
MEM 501.191406 1696239050.6497
MEM 502.441406 1696239050.7503
MEM 473.152344 1696239050.8508
MEM 473.277344 1696239050.9512
MEM 473.402344 1696239051.0518
MEM 473.527344 1696239051.1522
MEM 473.652344 1696239051.2527
MEM 473.777344 1696239051.3532
MEM 473.902344 1696239051.4536
MEM 474.027344 1696239051.5541
MEM 474.277344 1696239051.6546
MEM 474.402344 1696239051.7551
MEM 474.527344 1696239051.8555
MEM 474.652344 1696239051.9560
MEM 474.777344 1696239052.0564
MEM 475.027344 1696239052.1570
MEM 475.152344 1696239052.2578
MEM 475.402344 1696239052.3583
MEM 475.527344 1696239052.4588
MEM 475.777344 1696239052.5595
MEM 475.902344 1696239052.6602
MEM 476.027344 1696239052.7609
MEM 476.152344 1696239052.8616
MEM 476.277344 1696239052.9623
MEM 476.402344 1696239053.0629
MEM 476.652344 1696239053.1636
MEM 476.777344 1696239053.2643
MEM 476.902344 1696239053.3650
MEM 477.027344 1696239053.4656
MEM 477.152344 1696239053.5663
MEM 477.402344 1696239053.6669
MEM 477.652344 1696239053.7677
MEM 477.777344 1696239053.8684
MEM 478.027344 1696239053.9690
MEM 478.277344 1696239054.0697
MEM 478.402344 1696239054.1704
MEM 478.652344 1696239054.2711
MEM 472.742188 1696239054.3719
MEM 472.742188 1696239054.4725
MEM 496.992188 1696239054.5732
MEM 496.992188 1696239054.6739
MEM 496.992188 1696239054.7746
MEM 499.796875 1696239054.8752
MEM 504.546875 1696239054.9761
MEM 527.421875 1696239055.0768
MEM 568.046875 1696239055.1775
MEM 557.445312 1696239055.2789
MEM 454.476562 1696239055.3794
MEM 411.976562 1696239055.4804
MEM 467.351562 1696239055.5809
MEM 437.476562 1696239055.6814
MEM 407.105469 1696239055.7826
MEM 434.503906 1696239055.8833
MEM 444.878906 1696239055.9839
MEM 444.878906 1696239056.0844
MEM 444.878906 1696239056.1852
MEM 447.003906 1696239056.2859
MEM 447.128906 1696239056.3867
MEM 447.378906 1696239056.4874
MEM 447.628906 1696239056.5881
MEM 447.753906 1696239056.6889
MEM 448.003906 1696239056.7896
MEM 448.253906 1696239056.8903
MEM 448.378906 1696239056.9911
MEM 448.628906 1696239057.0918
MEM 448.878906 1696239057.1925
MEM 449.003906 1696239057.2932
MEM 449.253906 1696239057.3937
MEM 449.378906 1696239057.4942
MEM 449.503906 1696239057.5949
MEM 449.628906 1696239057.6956
MEM 449.878906 1696239057.7963
MEM 450.003906 1696239057.8969
MEM 450.128906 1696239057.9976
MEM 450.253906 1696239058.0983
MEM 450.378906 1696239058.1990
MEM 450.503906 1696239058.2997
MEM 450.628906 1696239058.4003
MEM 450.753906 1696239058.5010
MEM 451.003906 1696239058.6017
MEM 451.128906 1696239058.7024
MEM 451.253906 1696239058.8030
MEM 451.378906 1696239058.9037
MEM 447.500000 1696239059.0044
MEM 447.500000 1696239059.1051
MEM 447.500000 1696239059.2057
MEM 447.500000 1696239059.3066
MEM 464.097656 1696239059.4073
MEM 491.722656 1696239059.5082
MEM 479.882812 1696239059.6090
MEM 489.257812 1696239059.7098
MEM 489.257812 1696239059.8106
MEM 489.257812 1696239059.9113
MEM 491.257812 1696239060.0120
MEM 491.507812 1696239060.1127
MEM 491.757812 1696239060.2135
MEM 491.882812 1696239060.3141
MEM 492.132812 1696239060.4149
MEM 492.257812 1696239060.5154
MEM 492.382812 1696239060.6161
MEM 492.507812 1696239060.7168
MEM 492.632812 1696239060.8174
MEM 492.757812 1696239060.9181
MEM 493.007812 1696239061.0189
MEM 493.132812 1696239061.1196
MEM 493.382812 1696239061.2203
MEM 493.632812 1696239061.3210
MEM 493.757812 1696239061.4217
MEM 493.882812 1696239061.5224
MEM 494.132812 1696239061.6231
MEM 494.382812 1696239061.7238
MEM 494.507812 1696239061.8245
MEM 494.757812 1696239061.9253
MEM 495.007812 1696239062.0260
MEM 495.132812 1696239062.1268
MEM 495.382812 1696239062.2275
MEM 495.632812 1696239062.3282
MEM 492.769531 1696239062.4290
MEM 491.785156 1696239062.5296
MEM 491.785156 1696239062.6302
MEM 491.785156 1696239062.7306
MEM 491.785156 1696239062.8314
MEM 496.230469 1696239062.9321
MEM 429.800781 1696239063.0328
MEM 435.425781 1696239063.1335
MEM 368.980469 1696239063.2343
MEM 380.488281 1696239063.3351
MEM 400.230469 1696239063.4359
MEM 400.230469 1696239063.5365
MEM 400.230469 1696239063.6371
MEM 400.230469 1696239063.7378
MEM 400.230469 1696239063.8385
MEM 400.230469 1696239063.9393
MEM 400.230469 1696239064.0400
MEM 400.230469 1696239064.1407
MEM 400.230469 1696239064.2415
MEM 400.230469 1696239064.3423
MEM 400.230469 1696239064.4429
MEM 400.230469 1696239064.5436
MEM 400.230469 1696239064.6444
MEM 422.847656 1696239064.7452
MEM 428.691406 1696239064.8460
MEM 428.691406 1696239064.9465
MEM 428.691406 1696239065.0472
MEM 428.691406 1696239065.1480
MEM 428.691406 1696239065.2487
MEM 428.691406 1696239065.3495
MEM 428.691406 1696239065.4502
MEM 428.691406 1696239065.5511
MEM 428.691406 1696239065.6519
MEM 428.691406 1696239065.7526
MEM 432.542969 1696239065.8534
MEM 443.191406 1696239065.9542
MEM 443.191406 1696239066.0549
MEM 443.191406 1696239066.1556
MEM 443.191406 1696239066.2563
MEM 443.191406 1696239066.3569
MEM 443.191406 1696239066.4576
MEM 443.191406 1696239066.5583
MEM 443.191406 1696239066.6590
MEM 443.191406 1696239066.7597
MEM 443.191406 1696239066.8603
MEM 443.191406 1696239066.9610
MEM 443.191406 1696239067.0620
MEM 443.191406 1696239067.1628
MEM 443.191406 1696239067.2635
MEM 443.191406 1696239067.3642
MEM 443.191406 1696239067.4650
MEM 443.191406 1696239067.5658
MEM 443.191406 1696239067.6664
MEM 443.191406 1696239067.7669
MEM 443.191406 1696239067.8676
MEM 370.511719 1696239067.9683
MEM 399.652344 1696239068.0692
MEM 409.121094 1696239068.1700
MEM 440.292969 1696239068.2709
MEM 440.292969 1696239068.3717
MEM 455.550781 1696239068.4726
MEM 460.691406 1696239068.5734
MEM 491.296875 1696239068.6742
MEM 491.296875 1696239068.7751
MEM 491.296875 1696239068.8760
MEM 507.218750 1696239068.9768
MEM 507.218750 1696239069.0776
MEM 507.218750 1696239069.1785
MEM 373.132812 1696239069.2793
MEM 397.679688 1696239069.3803
MEM 409.148438 1696239069.4811
MEM 436.019531 1696239069.5819
MEM 452.144531 1696239069.6825
MEM 487.269531 1696239069.7834
MEM 487.269531 1696239069.8844
MEM 487.269531 1696239069.9853
MEM 487.269531 1696239070.0861
MEM 498.824219 1696239070.1870
MEM 465.894531 1696239070.2878
MEM 497.703125 1696239070.3886
MEM 497.703125 1696239070.4891
MEM 442.007812 1696239070.5897
MEM 476.710938 1696239070.6906
MEM 388.691406 1696239070.7914
MEM 409.109375 1696239070.8921
MEM 409.109375 1696239070.9931
MEM 437.929688 1696239071.0937
MEM 448.929688 1696239071.1943
MEM 476.871094 1696239071.2953
MEM 487.148438 1696239071.3960
MEM 487.148438 1696239071.4968
MEM 487.148438 1696239071.5974
MEM 498.703125 1696239071.6985
MEM 498.703125 1696239071.7997
MEM 462.898438 1696239071.9003
MEM 497.695312 1696239072.0008
MEM 497.695312 1696239072.1013
MEM 497.695312 1696239072.2025
MEM 461.371094 1696239072.3033
MEM 369.218750 1696239072.4039
MEM 384.343750 1696239072.5044
MEM 409.078125 1696239072.6050
MEM 409.078125 1696239072.7055
MEM 423.968750 1696239072.8066
MEM 423.968750 1696239072.9072
MEM 431.609375 1696239073.0079
MEM 431.609375 1696239073.1085
MEM 431.609375 1696239073.2094
MEM 424.589844 1696239073.3100
MEM 449.464844 1696239073.4105
MEM 461.339844 1696239073.5113
MEM 403.457031 1696239073.6120
MEM 414.832031 1696239073.7124
MEM 445.730469 1696239073.8132
MEM 479.980469 1696239073.9145
MEM 485.550781 1696239074.0150
MEM 507.359375 1696239074.1157
MEM 510.917969 1696239074.2161
MEM 482.160156 1696239074.3165
MEM 482.410156 1696239074.4169
MEM 482.535156 1696239074.5174
MEM 482.785156 1696239074.6178
MEM 482.910156 1696239074.7183
MEM 483.160156 1696239074.8187
MEM 483.410156 1696239074.9192
MEM 483.535156 1696239075.0196
MEM 483.785156 1696239075.1200
MEM 483.910156 1696239075.2204
MEM 484.160156 1696239075.3208
MEM 484.285156 1696239075.4212
MEM 484.535156 1696239075.5217
MEM 484.785156 1696239075.6222
MEM 485.035156 1696239075.7226
MEM 485.160156 1696239075.8232
MEM 485.410156 1696239075.9236
MEM 485.660156 1696239076.0240
MEM 485.785156 1696239076.1245
MEM 486.035156 1696239076.2249
MEM 486.160156 1696239076.3253
MEM 486.410156 1696239076.4257
MEM 486.660156 1696239076.5263
MEM 486.785156 1696239076.6268
MEM 482.332031 1696239076.7272
MEM 498.082031 1696239076.8277
MEM 498.207031 1696239076.9285
MEM 520.343750 1696239077.0291
MEM 558.968750 1696239077.1298
MEM 548.382812 1696239077.2305
MEM 459.699219 1696239077.3311
MEM 477.976562 1696239077.4320
MEM 504.109375 1696239077.5325
MEM 509.859375 1696239077.6331
MEM 509.859375 1696239077.7336
MEM 509.859375 1696239077.8341
MEM 509.859375 1696239077.9346
MEM 509.859375 1696239078.0356
MEM 512.359375 1696239078.1360
MEM 512.609375 1696239078.2366
MEM 512.734375 1696239078.3373
MEM 512.859375 1696239078.4379
MEM 512.984375 1696239078.5386
MEM 513.109375 1696239078.6393
MEM 513.234375 1696239078.7400
MEM 513.484375 1696239078.8406
MEM 513.609375 1696239078.9413
MEM 513.734375 1696239079.0420
MEM 513.859375 1696239079.1427
MEM 513.984375 1696239079.2434
MEM 514.109375 1696239079.3440
MEM 514.234375 1696239079.4448
MEM 514.484375 1696239079.5455
MEM 514.734375 1696239079.6462
MEM 514.859375 1696239079.7470
MEM 515.109375 1696239079.8477
MEM 515.359375 1696239079.9484
MEM 515.484375 1696239080.0491
MEM 515.734375 1696239080.1499
MEM 515.984375 1696239080.2505
MEM 516.109375 1696239080.3513
MEM 516.359375 1696239080.4520
MEM 516.609375 1696239080.5527
MEM 516.859375 1696239080.6534
MEM 516.984375 1696239080.7542
MEM 517.234375 1696239080.8549
MEM 517.484375 1696239080.9559
MEM 514.601562 1696239081.0569
MEM 511.953125 1696239081.1576
MEM 511.953125 1696239081.2584
MEM 511.953125 1696239081.3590
MEM 511.953125 1696239081.4595
MEM 511.953125 1696239081.5604
MEM 519.562500 1696239081.6612
MEM 565.312500 1696239081.7619
MEM 462.804688 1696239081.8628
MEM 477.933594 1696239081.9636
MEM 460.800781 1696239082.0645
MEM 485.652344 1696239082.1652
MEM 449.023438 1696239082.2659
MEM 470.402344 1696239082.3668
MEM 447.859375 1696239082.4676
MEM 463.109375 1696239082.5681
MEM 480.109375 1696239082.6690
MEM 485.664062 1696239082.7696
MEM 502.789062 1696239082.8702
MEM 509.656250 1696239082.9708
MEM 511.406250 1696239083.0713
MEM 482.398438 1696239083.1718
MEM 482.523438 1696239083.2725
MEM 482.648438 1696239083.3732
MEM 482.898438 1696239083.4739
MEM 483.148438 1696239083.5747
MEM 483.273438 1696239083.6754
MEM 483.398438 1696239083.7761
MEM 483.523438 1696239083.8767
MEM 483.648438 1696239083.9774
MEM 483.773438 1696239084.0781
MEM 483.898438 1696239084.1788
MEM 484.023438 1696239084.2794
MEM 484.148438 1696239084.3801
MEM 484.273438 1696239084.4808
MEM 484.523438 1696239084.5815
MEM 484.648438 1696239084.6822
MEM 484.898438 1696239084.7829
MEM 485.148438 1696239084.8836
MEM 485.273438 1696239084.9843
MEM 485.523438 1696239085.0851
MEM 485.773438 1696239085.1858
MEM 485.898438 1696239085.2865
MEM 486.148438 1696239085.3872
MEM 486.398438 1696239085.4879
MEM 486.523438 1696239085.5886
MEM 486.773438 1696239085.6894
MEM 487.023438 1696239085.7901
MEM 481.355469 1696239085.8909
MEM 496.480469 1696239085.9916
MEM 497.230469 1696239086.0925
MEM 513.230469 1696239086.1935
MEM 534.367188 1696239086.2943
MEM 565.117188 1696239086.3952
MEM 451.347656 1696239086.4962
MEM 462.472656 1696239086.5971
MEM 499.882812 1696239086.6978
MEM 509.882812 1696239086.7986
MEM 509.882812 1696239086.8993
MEM 509.882812 1696239087.0000
MEM 509.882812 1696239087.1008
MEM 512.132812 1696239087.2015
MEM 512.382812 1696239087.3023
MEM 512.507812 1696239087.4030
MEM 512.757812 1696239087.5037
MEM 513.007812 1696239087.6044
MEM 513.132812 1696239087.7052
MEM 513.382812 1696239087.8059
MEM 513.507812 1696239087.9065
MEM 513.632812 1696239088.0072
MEM 513.757812 1696239088.1078
MEM 514.007812 1696239088.2085
MEM 514.132812 1696239088.3090
MEM 514.382812 1696239088.4097
MEM 514.507812 1696239088.5104
MEM 514.757812 1696239088.6111
MEM 515.007812 1696239088.7118
MEM 515.132812 1696239088.8126
MEM 515.382812 1696239088.9133
MEM 515.632812 1696239089.0140
MEM 515.757812 1696239089.1146
MEM 516.007812 1696239089.2153
MEM 516.257812 1696239089.3160
MEM 516.382812 1696239089.4167
MEM 516.632812 1696239089.5174
MEM 516.882812 1696239089.6182
MEM 517.007812 1696239089.7189
MEM 511.941406 1696239089.8196
MEM 511.941406 1696239089.9203
MEM 511.941406 1696239090.0210
MEM 511.941406 1696239090.1217
MEM 511.941406 1696239090.2225
MEM 519.550781 1696239090.3235
MEM 565.300781 1696239090.4244
MEM 462.792969 1696239090.5251
MEM 470.292969 1696239090.6258
MEM 470.292969 1696239090.7266
MEM 477.917969 1696239090.8273
MEM 477.917969 1696239090.9281
MEM 432.839844 1696239091.0287
MEM 432.839844 1696239091.1292
MEM 434.214844 1696239091.2299
MEM 434.464844 1696239091.3306
MEM 434.589844 1696239091.4313
MEM 434.839844 1696239091.5320
MEM 435.089844 1696239091.6328
MEM 435.214844 1696239091.7335
MEM 435.464844 1696239091.8343
MEM 435.714844 1696239091.9349
MEM 435.839844 1696239092.0357
MEM 436.089844 1696239092.1364
MEM 436.339844 1696239092.2371
MEM 436.464844 1696239092.3377
MEM 436.714844 1696239092.4382
MEM 436.839844 1696239092.5388
MEM 437.089844 1696239092.6394
MEM 435.164062 1696239092.7401
MEM 435.164062 1696239092.8410
MEM 444.664062 1696239092.9418
MEM 412.007812 1696239093.0426
MEM 420.324219 1696239093.1434
MEM 420.324219 1696239093.2440
MEM 421.699219 1696239093.3446
MEM 421.824219 1696239093.4452
MEM 422.074219 1696239093.5458
MEM 422.324219 1696239093.6464
MEM 422.574219 1696239093.7471
MEM 422.699219 1696239093.8478
MEM 422.949219 1696239093.9486
MEM 423.199219 1696239094.0493
MEM 423.324219 1696239094.1501
MEM 423.574219 1696239094.2508
MEM 423.699219 1696239094.3514
MEM 423.824219 1696239094.4521
MEM 423.949219 1696239094.5528
MEM 424.074219 1696239094.6535
MEM 424.199219 1696239094.7542
MEM 424.449219 1696239094.8549
MEM 422.468750 1696239094.9557
MEM 422.468750 1696239095.0564
MEM 430.593750 1696239095.1573
MEM 453.992188 1696239095.2582
MEM 453.992188 1696239095.3589
MEM 397.308594 1696239095.4597
MEM 400.308594 1696239095.5604
MEM 409.328125 1696239095.6614
MEM 409.328125 1696239095.7619
MEM 409.328125 1696239095.8627
MEM 409.328125 1696239095.9633
MEM 409.328125 1696239096.0640
MEM 409.328125 1696239096.1647
MEM 409.328125 1696239096.2654
MEM 409.328125 1696239096.3664
MEM 409.328125 1696239096.4671
