	exp1	exp2	replicate_type	size1	size2	jaccard_index	Method	dist_thr	count_thr
758	IMR90_set1_bio1	IMR90_set1_bio1	tec	637408	300985	0.2380197868278672	HiCONA	100000000.0	5
759	IMR90_set1_bio1	IMR90_set1_bio1	tec	319172	100403	0.2278327285496898	HiCONA	100000000.0	10
760	IMR90_set1_bio1	IMR90_set1_bio1	tec	2723180	2057904	0.073792336118721	HiCONA	5000000.0	0
761	IMR90_set1_bio1	IMR90_set1_bio1	tec	1575321	1060937	0.1012020975930479	HiCONA	5000000.0	1
762	IMR90_set1_bio1	IMR90_set1_bio1	tec	637245	300942	0.2380322114528144	HiCONA	5000000.0	5
763	IMR90_set1_bio1	IMR90_set1_bio1	tec	319119	100394	0.2278489163361772	HiCONA	5000000.0	10
764	IMR90_set1_bio1	IMR90_set1_bio1	tec	3339779	3240468	0.0930394108971274	HiCONA	50000000.0	0
765	IMR90_set1_bio1	IMR90_set1_bio1	tec	1652010	1062738	0.1035430883131865	HiCONA	50000000.0	1
766	IMR90_set1_bio1	IMR90_set1_bio1	tec	637401	300983	0.2380193463610793	HiCONA	50000000.0	5
767	IMR90_set1_bio1	IMR90_set1_bio1	tec	319170	100403	0.2278340620043427	HiCONA	50000000.0	10
768	IMR90_set1_bio1	IMR90_set1_bio1	tec	2971499	3256556	0.1104198287707807	HiCONA	10000000.0	0
769	IMR90_set1_bio1	IMR90_set1_bio1	tec	1590161	1617063	0.1159416104414498	HiCONA	10000000.0	1
770	IMR90_set1_bio1	IMR90_set1_bio1	tec	637248	656373	0.2863198485396887	HiCONA	10000000.0	5
771	IMR90_set1_bio1	IMR90_set1_bio1	tec	319119	297230	0.3681382102632174	HiCONA	10000000.0	10
772	IMR90_set1_bio1	IMR90_set1_bio1	tec	3463151	3858604	0.1228684989880503	HiCONA	100000000.0	0
773	IMR90_set1_bio1	IMR90_set1_bio1	tec	1667622	1658991	0.1189964256569613	HiCONA	100000000.0	1
774	IMR90_set1_bio1	IMR90_set1_bio1	tec	637408	656472	0.2862985563091141	HiCONA	100000000.0	5
775	IMR90_set1_bio1	IMR90_set1_bio1	tec	319172	297252	0.3681437338393759	HiCONA	100000000.0	10
776	IMR90_set1_bio1	IMR90_set1_bio1	tec	2723180	3002866	0.1032008558889471	HiCONA	5000000.0	0
777	IMR90_set1_bio1	IMR90_set1_bio1	tec	1575321	1615137	0.1151567898580738	HiCONA	5000000.0	1
778	IMR90_set1_bio1	IMR90_set1_bio1	tec	637245	656371	0.2863225511350641	HiCONA	5000000.0	5
779	IMR90_set1_bio1	IMR90_set1_bio1	tec	319119	297230	0.3681382102632174	HiCONA	5000000.0	10
780	IMR90_set1_bio1	IMR90_set1_bio1	tec	3339779	3824679	0.1213669033219388	HiCONA	50000000.0	0
781	IMR90_set1_bio1	IMR90_set1_bio1	tec	1652010	1639632	0.1183797087819343	HiCONA	50000000.0	1
782	IMR90_set1_bio1	IMR90_set1_bio1	tec	637401	656471	0.2863008332952243	HiCONA	50000000.0	5
783	IMR90_set1_bio1	IMR90_set1_bio1	tec	319170	297252	0.3681423314408484	HiCONA	50000000.0	10
784	IMR90_set1_bio1	IMR90_set1_bio2	bio	2971499	3028027	0.0975274046804461	HiCONA	10000000.0	0
785	IMR90_set1_bio1	IMR90_set1_bio2	bio	1590161	1633119	0.0978541421575472	HiCONA	10000000.0	1
786	IMR90_set1_bio1	IMR90_set1_bio2	bio	637248	642143	0.2480937998743508	HiCONA	10000000.0	5
787	IMR90_set1_bio1	IMR90_set1_bio2	bio	319119	366795	0.327148227764094	HiCONA	10000000.0	10
788	IMR90_set1_bio1	IMR90_set1_bio2	bio	3463151	3287166	0.1096572635164291	HiCONA	100000000.0	0
789	IMR90_set1_bio1	IMR90_set1_bio2	bio	1667622	1635193	0.0997813633391005	HiCONA	100000000.0	1
790	IMR90_set1_bio1	IMR90_set1_bio2	bio	637408	642236	0.2480812726948207	HiCONA	100000000.0	5
791	IMR90_set1_bio1	IMR90_set1_bio2	bio	319172	366812	0.3271398694884201	HiCONA	100000000.0	10
792	IMR90_set1_bio1	IMR90_set1_bio2	bio	2723180	2723929	0.0907282743269888	HiCONA	5000000.0	0
793	IMR90_set1_bio1	IMR90_set1_bio2	bio	1575321	1631914	0.0972633718105742	HiCONA	5000000.0	1
794	IMR90_set1_bio1	IMR90_set1_bio2	bio	637245	642133	0.2480932935050036	HiCONA	5000000.0	5
795	IMR90_set1_bio1	IMR90_set1_bio2	bio	319119	366794	0.3271488607516562	HiCONA	5000000.0	10
796	IMR90_set1_bio1	IMR90_set1_bio2	bio	3339779	3264320	0.1087223274761415	HiCONA	50000000.0	0
797	IMR90_set1_bio1	IMR90_set1_bio2	bio	1652010	1635019	0.0995081191284961	HiCONA	50000000.0	1
798	IMR90_set1_bio1	IMR90_set1_bio2	bio	637401	642232	0.248082716997032	HiCONA	50000000.0	5
799	IMR90_set1_bio1	IMR90_set1_bio2	bio	319170	366810	0.327139833541632	HiCONA	50000000.0	10
800	IMR90_set1_bio1	IMR90_set1_bio2	bio	2971499	3019510	0.0991081844818486	HiCONA	10000000.0	0
801	IMR90_set1_bio1	IMR90_set1_bio2	bio	1590161	1656962	0.1014589453260154	HiCONA	10000000.0	1
802	IMR90_set1_bio1	IMR90_set1_bio2	bio	637248	672620	0.2608754245054175	HiCONA	10000000.0	5
803	IMR90_set1_bio1	IMR90_set1_bio2	bio	319119	378377	0.3392703191033845	HiCONA	10000000.0	10
804	IMR90_set1_bio1	IMR90_set1_bio2	bio	3463151	3435073	0.1129285736987927	HiCONA	100000000.0	0
805	IMR90_set1_bio1	IMR90_set1_bio2	bio	1667622	1659686	0.1034200533916994	HiCONA	100000000.0	1
806	IMR90_set1_bio1	IMR90_set1_bio2	bio	637408	672757	0.2608566778974638	HiCONA	100000000.0	5
807	IMR90_set1_bio1	IMR90_set1_bio2	bio	319172	378406	0.3392580476088997	HiCONA	100000000.0	10
808	IMR90_set1_bio1	IMR90_set1_bio2	bio	2723180	2817450	0.0926798772551216	HiCONA	5000000.0	0
809	IMR90_set1_bio1	IMR90_set1_bio2	bio	1575321	1655584	0.1008272972310875	HiCONA	5000000.0	1
810	IMR90_set1_bio1	IMR90_set1_bio2	bio	637245	672606	0.2608772661071328	HiCONA	5000000.0	5
811	IMR90_set1_bio1	IMR90_set1_bio2	bio	319119	378375	0.3392716219822926	HiCONA	5000000.0	10
812	IMR90_set1_bio1	IMR90_set1_bio2	bio	3339779	3410149	0.1118183266181535	HiCONA	50000000.0	0
813	IMR90_set1_bio1	IMR90_set1_bio2	bio	1652010	1659448	0.1031111359840315	HiCONA	50000000.0	1
814	IMR90_set1_bio1	IMR90_set1_bio2	bio	637401	672749	0.2608543764441626	HiCONA	50000000.0	5
815	IMR90_set1_bio1	IMR90_set1_bio2	bio	319170	378401	0.3392548933024872	HiCONA	50000000.0	10
816	IMR90_set1_bio1	IMR90_set1_bio1	tec	3081632	984130	0.041170378838164	HiCONA	10000000.0	0
817	IMR90_set1_bio1	IMR90_set1_bio1	tec	1683233	377481	0.0545688461384936	HiCONA	10000000.0	1
818	IMR90_set1_bio1	IMR90_set1_bio1	tec	672459	9692	0.0128583752418369	HiCONA	10000000.0	5
819	IMR90_set1_bio1	IMR90_set1_bio1	tec	342597	137	0.0003882066894142	HiCONA	10000000.0	10
820	IMR90_set1_bio1	IMR90_set1_bio1	tec	3596831	983834	0.0472073343252162	HiCONA	100000000.0	0
821	IMR90_set1_bio1	IMR90_set1_bio1	tec	1704437	378023	0.0552709070538043	HiCONA	100000000.0	1
822	IMR90_set1_bio1	IMR90_set1_bio1	tec	672645	9696	0.0128607626503502	HiCONA	100000000.0	5
823	IMR90_set1_bio1	IMR90_set1_bio1	tec	342655	156	0.0004348308245443	HiCONA	100000000.0	10
824	IMR90_set1_bio1	IMR90_set1_bio1	tec	2828113	984806	0.0386357272129975	HiCONA	5000000.0	0
825	IMR90_set1_bio1	IMR90_set1_bio1	tec	1632906	377138	0.0541600914214749	HiCONA	5000000.0	1
826	IMR90_set1_bio1	IMR90_set1_bio1	tec	672449	9692	0.0128585661659348	HiCONA	5000000.0	5
827	IMR90_set1_bio1	IMR90_set1_bio1	tec	342596	137	0.0003882078225335	HiCONA	5000000.0	10
828	IMR90_set1_bio1	IMR90_set1_bio1	tec	3562122	983159	0.0463915306691173	HiCONA	50000000.0	0
829	IMR90_set1_bio1	IMR90_set1_bio1	tec	1701907	377991	0.0551494834587061	HiCONA	50000000.0	1
830	IMR90_set1_bio1	IMR90_set1_bio1	tec	672641	9696	0.0128608390123991	HiCONA	50000000.0	5
831	IMR90_set1_bio1	IMR90_set1_bio1	tec	342653	156	0.0004348333625167	HiCONA	50000000.0	10
832	IMR90_set1_bio1	IMR90_set1_bio1	tec	3081632	2110865	0.0803589894034251	HiCONA	10000000.0	0
833	IMR90_set1_bio1	IMR90_set1_bio1	tec	1683233	1059223	0.1034845724949693	HiCONA	10000000.0	1
834	IMR90_set1_bio1	IMR90_set1_bio1	tec	672459	300942	0.2331146818278556	HiCONA	10000000.0	5
835	IMR90_set1_bio1	IMR90_set1_bio1	tec	342597	100394	0.2198971190015916	HiCONA	10000000.0	10
836	IMR90_set1_bio1	IMR90_set1_bio1	tec	3596831	3534381	0.0991175416626529	HiCONA	100000000.0	0
837	IMR90_set1_bio1	IMR90_set1_bio1	tec	1704437	1062855	0.1048886663640222	HiCONA	100000000.0	1
838	IMR90_set1_bio1	IMR90_set1_bio1	tec	672645	300985	0.2331017328243694	HiCONA	100000000.0	5
839	IMR90_set1_bio1	IMR90_set1_bio1	tec	342655	100403	0.2198901416594391	HiCONA	100000000.0	10
840	IMR90_set1_bio1	IMR90_set1_bio1	tec	2828113	2057904	0.0755539931288936	HiCONA	5000000.0	0
841	IMR90_set1_bio1	IMR90_set1_bio1	tec	1632906	1060937	0.1027861505894354	HiCONA	5000000.0	1
842	IMR90_set1_bio1	IMR90_set1_bio1	tec	672449	300942	0.2331176349867109	HiCONA	5000000.0	5
843	IMR90_set1_bio1	IMR90_set1_bio1	tec	342596	100394	0.2198977245502386	HiCONA	5000000.0	10
844	IMR90_set1_bio1	IMR90_set1_bio1	tec	3562122	3240468	0.0957473163606561	HiCONA	50000000.0	0
845	IMR90_set1_bio1	IMR90_set1_bio1	tec	1701907	1062738	0.104679969280759	HiCONA	50000000.0	1
846	IMR90_set1_bio1	IMR90_set1_bio1	tec	672641	300983	0.2331003807116242	HiCONA	50000000.0	5
847	IMR90_set1_bio1	IMR90_set1_bio1	tec	342653	100403	0.2198913525315741	HiCONA	50000000.0	10
848	IMR90_set1_bio1	IMR90_set1_bio1	tec	3081632	3256556	0.1143843446478611	HiCONA	10000000.0	0
849	IMR90_set1_bio1	IMR90_set1_bio1	tec	1683233	1617063	0.1187042092724803	HiCONA	10000000.0	1
850	IMR90_set1_bio1	IMR90_set1_bio1	tec	672459	656373	0.2865433210374974	HiCONA	10000000.0	5
851	IMR90_set1_bio1	IMR90_set1_bio1	tec	342597	297230	0.3672218233413679	HiCONA	10000000.0	10
852	IMR90_set1_bio1	IMR90_set1_bio1	tec	3596831	3858604	0.1280066886666831	HiCONA	100000000.0	0
853	IMR90_set1_bio1	IMR90_set1_bio1	tec	1704437	1658991	0.1206704908331956	HiCONA	100000000.0	1
854	IMR90_set1_bio1	IMR90_set1_bio1	tec	672645	656472	0.2865203124546273	HiCONA	100000000.0	5
855	IMR90_set1_bio1	IMR90_set1_bio1	tec	342655	297252	0.3672145578234199	HiCONA	100000000.0	10
856	IMR90_set1_bio1	IMR90_set1_bio1	tec	2828113	3002866	0.1069345112328344	HiCONA	5000000.0	0
857	IMR90_set1_bio1	IMR90_set1_bio1	tec	1632906	1615137	0.1173047855649435	HiCONA	5000000.0	1
858	IMR90_set1_bio1	IMR90_set1_bio1	tec	672449	656371	0.2865454045518313	HiCONA	5000000.0	5
859	IMR90_set1_bio1	IMR90_set1_bio1	tec	342596	297230	0.3672226080453015	HiCONA	5000000.0	10
860	IMR90_set1_bio1	IMR90_set1_bio1	tec	3562122	3824679	0.125699714292855	HiCONA	50000000.0	0
861	IMR90_set1_bio1	IMR90_set1_bio1	tec	1701907	1639632	0.1203368179654129	HiCONA	50000000.0	1
862	IMR90_set1_bio1	IMR90_set1_bio1	tec	672641	656471	0.2865192085621334	HiCONA	50000000.0	5
863	IMR90_set1_bio1	IMR90_set1_bio1	tec	342653	297252	0.3672161269990492	HiCONA	50000000.0	10
864	IMR90_set1_bio1	IMR90_set1_bio2	bio	3081632	3028027	0.1014207317699737	HiCONA	10000000.0	0
865	IMR90_set1_bio1	IMR90_set1_bio2	bio	1683233	1633119	0.1004472996111015	HiCONA	10000000.0	1
866	IMR90_set1_bio1	IMR90_set1_bio2	bio	672459	642143	0.2479573344674355	HiCONA	10000000.0	5
867	IMR90_set1_bio1	IMR90_set1_bio2	bio	342597	366795	0.3306397609548301	HiCONA	10000000.0	10
868	IMR90_set1_bio1	IMR90_set1_bio2	bio	3596831	3287166	0.1145942285884153	HiCONA	100000000.0	0
869	IMR90_set1_bio1	IMR90_set1_bio2	bio	1704437	1635193	0.1016907218127261	HiCONA	100000000.0	1
870	IMR90_set1_bio1	IMR90_set1_bio2	bio	672645	642236	0.2479331313048867	HiCONA	100000000.0	5
871	IMR90_set1_bio1	IMR90_set1_bio2	bio	342655	366812	0.3306281907491251	HiCONA	100000000.0	10
872	IMR90_set1_bio1	IMR90_set1_bio2	bio	2828113	2723929	0.0945486095572375	HiCONA	5000000.0	0
873	IMR90_set1_bio1	IMR90_set1_bio2	bio	1632906	1631914	0.099414802946392	HiCONA	5000000.0	1
874	IMR90_set1_bio1	IMR90_set1_bio2	bio	672449	642133	0.2479573034411854	HiCONA	5000000.0	5
875	IMR90_set1_bio1	IMR90_set1_bio2	bio	342596	366794	0.3306410013524185	HiCONA	5000000.0	10
876	IMR90_set1_bio1	IMR90_set1_bio2	bio	3562122	3264320	0.1128661065527202	HiCONA	50000000.0	0
877	IMR90_set1_bio1	IMR90_set1_bio2	bio	1701907	1635019	0.1015214669409143	HiCONA	50000000.0	1
878	IMR90_set1_bio1	IMR90_set1_bio2	bio	672641	642232	0.2479314605909787	HiCONA	50000000.0	5
879	IMR90_set1_bio1	IMR90_set1_bio2	bio	342653	366810	0.3306281755282935	HiCONA	50000000.0	10
880	IMR90_set1_bio1	IMR90_set1_bio2	bio	3081632	3019510	0.1037806456631801	HiCONA	10000000.0	0
881	IMR90_set1_bio1	IMR90_set1_bio2	bio	1683233	1656962	0.1047466937258681	HiCONA	10000000.0	1
882	IMR90_set1_bio1	IMR90_set1_bio2	bio	672459	672620	0.2619244859953372	HiCONA	10000000.0	5
883	IMR90_set1_bio1	IMR90_set1_bio2	bio	342597	378377	0.3443382857483815	HiCONA	10000000.0	10
884	IMR90_set1_bio1	IMR90_set1_bio2	bio	3596831	3435073	0.118564171575961	HiCONA	100000000.0	0
885	IMR90_set1_bio1	IMR90_set1_bio2	bio	1704437	1659686	0.1061096514402408	HiCONA	100000000.0	1
886	IMR90_set1_bio1	IMR90_set1_bio2	bio	672645	672757	0.2618948466294495	HiCONA	100000000.0	5
887	IMR90_set1_bio1	IMR90_set1_bio2	bio	342655	378406	0.3443300545144042	HiCONA	100000000.0	10
888	IMR90_set1_bio1	IMR90_set1_bio2	bio	2828113	2817450	0.097211398044146	HiCONA	5000000.0	0
889	IMR90_set1_bio1	IMR90_set1_bio2	bio	1632906	1655584	0.1039765433226085	HiCONA	5000000.0	1
890	IMR90_set1_bio1	IMR90_set1_bio2	bio	672449	672606	0.2619280158142668	HiCONA	5000000.0	5
891	IMR90_set1_bio1	IMR90_set1_bio2	bio	342596	378375	0.344340211933224	HiCONA	5000000.0	10
892	IMR90_set1_bio1	IMR90_set1_bio2	bio	3562122	3410149	0.1166589364156961	HiCONA	50000000.0	0
893	IMR90_set1_bio1	IMR90_set1_bio2	bio	1701907	1659448	0.1059202433096588	HiCONA	50000000.0	1
894	IMR90_set1_bio1	IMR90_set1_bio2	bio	672641	672749	0.2618918764285962	HiCONA	50000000.0	5
895	IMR90_set1_bio1	IMR90_set1_bio2	bio	342653	378401	0.3443270292038302	HiCONA	50000000.0	10
896	IMR90_set1_bio1	IMR90_set1_bio1	tec	984130	2110865	0.0618447515279267	HiCONA	10000000.0	0
897	IMR90_set1_bio1	IMR90_set1_bio1	tec	377481	1059223	0.0852894474836795	HiCONA	10000000.0	1
898	IMR90_set1_bio1	IMR90_set1_bio1	tec	9692	300942	0.0251270543198468	HiCONA	10000000.0	5
899	IMR90_set1_bio1	IMR90_set1_bio1	tec	137	100394	0.0012848349634469	HiCONA	10000000.0	10
900	IMR90_set1_bio1	IMR90_set1_bio1	tec	983834	3534381	0.05868212765768	HiCONA	100000000.0	0
901	IMR90_set1_bio1	IMR90_set1_bio1	tec	378023	1062855	0.0853875334833871	HiCONA	100000000.0	1
902	IMR90_set1_bio1	IMR90_set1_bio1	tec	9696	300985	0.0251536009608721	HiCONA	100000000.0	5
903	IMR90_set1_bio1	IMR90_set1_bio1	tec	156	100403	0.0013742145567162	HiCONA	100000000.0	10
904	IMR90_set1_bio1	IMR90_set1_bio1	tec	984806	2057904	0.0600417786151462	HiCONA	5000000.0	0
905	IMR90_set1_bio1	IMR90_set1_bio1	tec	377138	1060937	0.0852798298659772	HiCONA	5000000.0	1
906	IMR90_set1_bio1	IMR90_set1_bio1	tec	9692	300942	0.0251270543198468	HiCONA	5000000.0	5
907	IMR90_set1_bio1	IMR90_set1_bio1	tec	137	100394	0.0012848349634469	HiCONA	5000000.0	10
908	IMR90_set1_bio1	IMR90_set1_bio1	tec	983159	3240468	0.0592391162597531	HiCONA	50000000.0	0
909	IMR90_set1_bio1	IMR90_set1_bio1	tec	377991	1062738	0.0853832176177045	HiCONA	50000000.0	1
910	IMR90_set1_bio1	IMR90_set1_bio1	tec	9696	300983	0.0251537669605617	HiCONA	50000000.0	5
911	IMR90_set1_bio1	IMR90_set1_bio1	tec	156	100403	0.0013742145567162	HiCONA	50000000.0	10
912	IMR90_set1_bio1	IMR90_set1_bio1	tec	984130	3256556	0.0400075731694965	HiCONA	10000000.0	0
913	IMR90_set1_bio1	IMR90_set1_bio1	tec	377481	1617063	0.0520063103162911	HiCONA	10000000.0	1
914	IMR90_set1_bio1	IMR90_set1_bio1	tec	9692	656373	0.0127924799133888	HiCONA	10000000.0	5
915	IMR90_set1_bio1	IMR90_set1_bio1	tec	137	297230	0.0004474589044321	HiCONA	10000000.0	10
916	IMR90_set1_bio1	IMR90_set1_bio1	tec	983834	3858604	0.0442883113690326	HiCONA	100000000.0	0
917	IMR90_set1_bio1	IMR90_set1_bio1	tec	378023	1658991	0.0520484073222479	HiCONA	100000000.0	1
918	IMR90_set1_bio1	IMR90_set1_bio1	tec	9696	656472	0.0127997153929538	HiCONA	100000000.0	5
919	IMR90_set1_bio1	IMR90_set1_bio1	tec	156	297252	0.0004810522597682	HiCONA	100000000.0	10
920	IMR90_set1_bio1	IMR90_set1_bio1	tec	984806	3002866	0.037453108491711	HiCONA	5000000.0	0
921	IMR90_set1_bio1	IMR90_set1_bio1	tec	377138	1615137	0.0518908718823818	HiCONA	5000000.0	1
922	IMR90_set1_bio1	IMR90_set1_bio1	tec	9692	656371	0.0127925188169999	HiCONA	5000000.0	5
923	IMR90_set1_bio1	IMR90_set1_bio1	tec	137	297230	0.0004474589044321	HiCONA	5000000.0	10
924	IMR90_set1_bio1	IMR90_set1_bio1	tec	983159	3824679	0.0434434795064311	HiCONA	50000000.0	0
925	IMR90_set1_bio1	IMR90_set1_bio1	tec	377991	1639632	0.0520897373925095	HiCONA	50000000.0	1
926	IMR90_set1_bio1	IMR90_set1_bio1	tec	9696	656471	0.0127997348528615	HiCONA	50000000.0	5
927	IMR90_set1_bio1	IMR90_set1_bio1	tec	156	297252	0.0004810522597682	HiCONA	50000000.0	10
928	IMR90_set1_bio1	IMR90_set1_bio2	bio	984130	3028027	0.0311295386749681	HiCONA	10000000.0	0
929	IMR90_set1_bio1	IMR90_set1_bio2	bio	377481	1633119	0.0367006252378285	HiCONA	10000000.0	1
930	IMR90_set1_bio1	IMR90_set1_bio2	bio	9692	642143	0.010875869619833	HiCONA	10000000.0	5
931	IMR90_set1_bio1	IMR90_set1_bio2	bio	137	366795	0.0003407786656197	HiCONA	10000000.0	10
932	IMR90_set1_bio1	IMR90_set1_bio2	bio	983834	3287166	0.0359776028967592	HiCONA	100000000.0	0
933	IMR90_set1_bio1	IMR90_set1_bio2	bio	378023	1635193	0.0368268365651083	HiCONA	100000000.0	1
934	IMR90_set1_bio1	IMR90_set1_bio2	bio	9696	642236	0.0108852060436152	HiCONA	100000000.0	5
935	IMR90_set1_bio1	IMR90_set1_bio2	bio	156	366812	0.0003680148732529	HiCONA	100000000.0	10
936	IMR90_set1_bio1	IMR90_set1_bio2	bio	984806	2723929	0.0287193816924239	HiCONA	5000000.0	0
937	IMR90_set1_bio1	IMR90_set1_bio2	bio	377138	1631914	0.0366010272868225	HiCONA	5000000.0	1
938	IMR90_set1_bio1	IMR90_set1_bio2	bio	9692	642133	0.0108760382871286	HiCONA	5000000.0	5
939	IMR90_set1_bio1	IMR90_set1_bio2	bio	137	366794	0.0003407795946631	HiCONA	5000000.0	10
940	IMR90_set1_bio1	IMR90_set1_bio2	bio	983159	3264320	0.0353172278857218	HiCONA	50000000.0	0
941	IMR90_set1_bio1	IMR90_set1_bio2	bio	377991	1635019	0.0368189953773451	HiCONA	50000000.0	1
942	IMR90_set1_bio1	IMR90_set1_bio2	bio	9696	642232	0.010885273558399	HiCONA	50000000.0	5
943	IMR90_set1_bio1	IMR90_set1_bio2	bio	156	366810	0.0003680168797075	HiCONA	50000000.0	10
944	IMR90_set1_bio1	IMR90_set1_bio2	bio	984130	3019510	0.0320045552508468	HiCONA	10000000.0	0
945	IMR90_set1_bio1	IMR90_set1_bio2	bio	377481	1656962	0.0382475706775769	HiCONA	10000000.0	1
946	IMR90_set1_bio1	IMR90_set1_bio2	bio	9692	672620	0.0109808697868279	HiCONA	10000000.0	5
947	IMR90_set1_bio1	IMR90_set1_bio2	bio	137	378377	0.0003409226052829	HiCONA	10000000.0	10
948	IMR90_set1_bio1	IMR90_set1_bio2	bio	983834	3435073	0.0375851347245422	HiCONA	100000000.0	0
949	IMR90_set1_bio1	IMR90_set1_bio2	bio	378023	1659686	0.0383775556118359	HiCONA	100000000.0	1
950	IMR90_set1_bio1	IMR90_set1_bio2	bio	9696	672757	0.0109875621448337	HiCONA	100000000.0	5
951	IMR90_set1_bio1	IMR90_set1_bio2	bio	156	378406	0.0003699573492027	HiCONA	100000000.0	10
952	IMR90_set1_bio1	IMR90_set1_bio2	bio	984806	2817450	0.0298899890435967	HiCONA	5000000.0	0
953	IMR90_set1_bio1	IMR90_set1_bio2	bio	377138	1655584	0.0381777871071634	HiCONA	5000000.0	1
954	IMR90_set1_bio1	IMR90_set1_bio2	bio	9692	672606	0.010981097576335	HiCONA	5000000.0	5
955	IMR90_set1_bio1	IMR90_set1_bio2	bio	137	378375	0.0003409244072804	HiCONA	5000000.0	10
956	IMR90_set1_bio1	IMR90_set1_bio2	bio	983159	3410149	0.0368721085616077	HiCONA	50000000.0	0
957	IMR90_set1_bio1	IMR90_set1_bio2	bio	377991	1659448	0.0383722524357247	HiCONA	50000000.0	1
958	IMR90_set1_bio1	IMR90_set1_bio2	bio	9696	672749	0.0109876923623908	HiCONA	50000000.0	5
959	IMR90_set1_bio1	IMR90_set1_bio2	bio	156	378401	0.0003699622374259	HiCONA	50000000.0	10
960	IMR90_set1_bio1	IMR90_set1_bio1	tec	2110865	3256556	0.0808826253942989	HiCONA	10000000.0	0
961	IMR90_set1_bio1	IMR90_set1_bio1	tec	1059223	1617063	0.1003773200123512	HiCONA	10000000.0	1
962	IMR90_set1_bio1	IMR90_set1_bio1	tec	300942	656373	0.2366653318003901	HiCONA	10000000.0	5
963	IMR90_set1_bio1	IMR90_set1_bio1	tec	100394	297230	0.2380021296336656	HiCONA	10000000.0	10
964	IMR90_set1_bio1	IMR90_set1_bio1	tec	3534381	3858604	0.1006897153416775	HiCONA	100000000.0	0
965	IMR90_set1_bio1	IMR90_set1_bio1	tec	1062855	1658991	0.1011755167564541	HiCONA	100000000.0	1
966	IMR90_set1_bio1	IMR90_set1_bio1	tec	300985	656472	0.2366634548568505	HiCONA	100000000.0	5
967	IMR90_set1_bio1	IMR90_set1_bio1	tec	100403	297252	0.2380138478972864	HiCONA	100000000.0	10
968	IMR90_set1_bio1	IMR90_set1_bio1	tec	2057904	3002866	0.0757593471601936	HiCONA	5000000.0	0
969	IMR90_set1_bio1	IMR90_set1_bio1	tec	1060937	1615137	0.1001553577029917	HiCONA	5000000.0	1
970	IMR90_set1_bio1	IMR90_set1_bio1	tec	300942	656371	0.2366659432533961	HiCONA	5000000.0	5
971	IMR90_set1_bio1	IMR90_set1_bio1	tec	100394	297230	0.2380021296336656	HiCONA	5000000.0	10
972	IMR90_set1_bio1	IMR90_set1_bio1	tec	3240468	3824679	0.0969910928971421	HiCONA	50000000.0	0
973	IMR90_set1_bio1	IMR90_set1_bio1	tec	1062738	1639632	0.1010092697013748	HiCONA	50000000.0	1
974	IMR90_set1_bio1	IMR90_set1_bio1	tec	300983	656471	0.2366627745975325	HiCONA	50000000.0	5
975	IMR90_set1_bio1	IMR90_set1_bio1	tec	100403	297252	0.2380138478972864	HiCONA	50000000.0	10
976	IMR90_set1_bio1	IMR90_set1_bio2	bio	2110865	3028027	0.0716480266059574	HiCONA	10000000.0	0
977	IMR90_set1_bio1	IMR90_set1_bio2	bio	1059223	1633119	0.0819162111702901	HiCONA	10000000.0	1
978	IMR90_set1_bio1	IMR90_set1_bio2	bio	300942	642143	0.1985529698685777	HiCONA	10000000.0	5
979	IMR90_set1_bio1	IMR90_set1_bio2	bio	100394	366795	0.1819101757475024	HiCONA	10000000.0	10
980	IMR90_set1_bio1	IMR90_set1_bio2	bio	3534381	3287166	0.0903001753195077	HiCONA	100000000.0	0
981	IMR90_set1_bio1	IMR90_set1_bio2	bio	1062855	1635193	0.082300292472611	HiCONA	100000000.0	1
982	IMR90_set1_bio1	IMR90_set1_bio2	bio	300985	642236	0.1985521629242395	HiCONA	100000000.0	5
983	IMR90_set1_bio1	IMR90_set1_bio2	bio	100403	366812	0.1819251201619023	HiCONA	100000000.0	10
984	IMR90_set1_bio1	IMR90_set1_bio2	bio	2057904	2723929	0.0664498157845437	HiCONA	5000000.0	0
985	IMR90_set1_bio1	IMR90_set1_bio2	bio	1060937	1631914	0.0817556021008028	HiCONA	5000000.0	1
986	IMR90_set1_bio1	IMR90_set1_bio2	bio	300942	642133	0.1985539700372628	HiCONA	5000000.0	5
987	IMR90_set1_bio1	IMR90_set1_bio2	bio	100394	366794	0.1819106359510425	HiCONA	5000000.0	10
988	IMR90_set1_bio1	IMR90_set1_bio2	bio	3240468	3264320	0.0870613259605724	HiCONA	50000000.0	0
989	IMR90_set1_bio1	IMR90_set1_bio2	bio	1062738	1635019	0.0822751649635411	HiCONA	50000000.0	1
990	IMR90_set1_bio1	IMR90_set1_bio2	bio	300983	642232	0.1985521537253387	HiCONA	50000000.0	5
991	IMR90_set1_bio1	IMR90_set1_bio2	bio	100403	366810	0.1819230506527969	HiCONA	50000000.0	10
992	IMR90_set1_bio1	IMR90_set1_bio2	bio	2110865	3019510	0.0728051029169383	HiCONA	10000000.0	0
993	IMR90_set1_bio1	IMR90_set1_bio2	bio	1059223	1656962	0.0847657109583827	HiCONA	10000000.0	1
994	IMR90_set1_bio1	IMR90_set1_bio2	bio	300942	672620	0.2042953558104323	HiCONA	10000000.0	5
