	dist_thr	perc_thr	alpha_mod	alpha_thr	filt_pix_num	spar_pix_num	mean_dist_filt	mean_dist_spar	median_dist_filt	median_dist_spar	experiment	resolution	init_pix_num	mean_dist_init	median_dist_init	intra_pix_num	mean_intra_init	median_intra_init
2191	100000000	0.0	min	optimal	46781472	1790109	13017302.912999405	780967.4382956568	2950000.0	430000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10000	77581323	403921593.4046394	26810000.0	48339447	16195039.81686013	3190000.0
2192	25000000	0.0	min	optimal	37855330	1600501	4704237.361026836	644784.476860683	1540000.0	440000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10000	77581323	403921593.4046394	26810000.0	48339447	16195039.81686013	3190000.0
2193	5000000	0.0	min	optimal	26679402	1184094	1225150.9674017432	561132.0553942508	750000.0	460000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10000	77581323	403921593.4046394	26810000.0	48339447	16195039.81686013	3190000.0
2194	50000000	0.0	min	optimal	43375695	1744047	8645184.446035966	743449.9930334446	2280000.0	440000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10000	77581323	403921593.4046394	26810000.0	48339447	16195039.81686013	3190000.0
2195	10000000	0.0	max	optimal	31003855	1377314	2064524.576379292	554904.5315737732	990000.0	440000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10000	77581323	403921593.4046394	26810000.0	48339447	16195039.81686013	3190000.0
2196	100000000	0.0	max	optimal	46781472	1775991	13017302.912999405	683420.0117005097	2950000.0	430000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10000	77581323	403921593.4046394	26810000.0	48339447	16195039.81686013	3190000.0
2197	25000000	0.0	max	optimal	37855330	1585083	4704237.361026836	594203.4707330783	1540000.0	440000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10000	77581323	403921593.4046394	26810000.0	48339447	16195039.81686013	3190000.0
2198	5000000	0.0	max	optimal	26679402	1224321	1225150.9674017432	547099.3473116936	750000.0	450000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10000	77581323	403921593.4046394	26810000.0	48339447	16195039.81686013	3190000.0
2199	50000000	0.0	max	optimal	43375695	1719923	8645184.446035966	654530.609800555	2280000.0	430000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_10kb	10000	77581323	403921593.4046394	26810000.0	48339447	16195039.81686013	3190000.0
2200	10000000	0.01	min	optimal	21370986	1384204	2065784.1088848216	489700.4487777813	970000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2201	10000000	0.05	min	optimal	19834259	1520405	2109661.573442194	507270.8719058409	1030000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2202	10000000	0.1	min	optimal	5325795	660914	983442.605282404	376635.4926662168	370000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2203	10000000	0.25	min	optimal	4263202	611152	572773.8587099556	361975.7114433071	280000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2204	100000000	0.01	min	optimal	30739912	2767201	12387311.31370838	1122923.1559254278	2780000.0	340000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2205	100000000	0.05	min	optimal	15868711	1546727	9857703.890379	974229.1690776716	1720000.0	330000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2206	100000000	0.1	min	optimal	4335620	621043	996689.2462900346	423836.0628813142	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2207	100000000	0.25	min	optimal	4335420	620977	996074.5925423604	422793.7105561076	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2208	25000000	0.01	min	optimal	25594716	2101906	4516393.196939556	747589.092947068	1510000.0	320000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2209	25000000	0.05	min	optimal	21997731	2197893	4505014.077133683	780222.517656683	1530000.0	330000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2210	25000000	0.1	min	optimal	4307629	619127	728679.4568427318	384315.8027351416	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2211	25000000	0.25	min	optimal	4307490	619086	728663.0543541599	384291.0677999503	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2212	5000000	0.01	min	optimal	18672956	1259497	1201649.9803244865	436521.0715071176	700000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2213	5000000	0.05	min	optimal	17668617	1357909	1263040.213617172	433831.8915332324	780000.0	280000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2214	5000000	0.1	min	optimal	5473031	675534	740768.3384216168	368781.2160453804	370000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2215	5000000	0.25	min	optimal	4208990	607718	490266.964283593	353813.6602832235	280000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2216	50000000	0.01	min	optimal	28849257	2302616	8109241.936109481	929916.751208191	2150000.0	320000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2217	50000000	0.05	min	optimal	16476546	1556732	7022098.778469711	858188.2687578851	1580000.0	320000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2218	50000000	0.1	min	optimal	4328927	620619	895547.1182581735	418772.9025376277	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2219	50000000	0.25	min	optimal	4328727	620553	894926.84107822	417729.29951188696	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2220	10000000	0.01	max	optimal	21370986	1480952	2065784.1088848216	488639.6385568202	970000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2221	10000000	0.05	max	optimal	19834259	1530295	2109661.573442194	491223.2870132883	1030000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2222	10000000	0.1	max	optimal	5325795	692511	983442.605282404	370698.9203059591	370000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2223	10000000	0.25	max	optimal	4263202	644419	572773.8587099556	359968.2504705789	280000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2224	100000000	0.01	max	optimal	30739912	2443886	12387311.31370838	1017854.834472639	2780000.0	330000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2225	100000000	0.05	max	optimal	15868711	1367830	9857703.890379	834983.360505326	1720000.0	310000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2226	100000000	0.1	max	optimal	4335620	651431	996689.2462900346	394253.220985799	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2227	100000000	0.25	max	optimal	4335420	651357	996074.5925423604	393592.407850073	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2228	25000000	0.01	max	optimal	25594716	2032848	4516393.196939556	701080.9170188819	1510000.0	310000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2229	25000000	0.05	max	optimal	21997731	1780495	4505014.077133683	665046.9335774602	1530000.0	300000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2230	25000000	0.1	max	optimal	4307629	648838	728679.4568427318	374538.7292359572	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2231	25000000	0.25	max	optimal	4307490	648799	728663.0543541599	374520.0439581442	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2232	5000000	0.01	max	optimal	18672956	1190148	1201649.9803244865	412615.834333209	700000.0	280000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2233	5000000	0.05	max	optimal	17668617	1351373	1263040.213617172	424112.3805196641	780000.0	280000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2234	5000000	0.1	max	optimal	5473031	702480	740768.3384216168	365134.6799908895	370000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2235	5000000	0.25	max	optimal	4208990	639021	490266.964283593	352632.13572010933	280000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2236	50000000	0.01	max	optimal	28849257	2351344	8109241.936109481	904155.8232228037	2150000.0	320000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2237	50000000	0.05	max	optimal	16476546	1415784	7022098.778469711	761201.8076203715	1580000.0	310000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2238	50000000	0.1	max	optimal	4328927	650663	895547.1182581735	390182.0604521849	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2239	50000000	0.25	max	optimal	4328727	650589	894926.84107822	389520.0041808269	290000.0	270000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2240	10000000	0.0	min	optimal	21919376	1227319	2015970.8962517912	466243.054984075	920000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2241	100000000	0.0	min	optimal	31700504	1605345	12014779.441992467	844658.4752810143	2510000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2242	25000000	0.0	min	optimal	26254011	1393218	4404883.573789925	604844.9560657414	1420000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2243	5000000	0.0	min	optimal	18909744	1108502	1187163.461863894	422534.19479622046	690000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2244	50000000	0.0	min	optimal	29569933	1484439	7913509.537204565	753267.2747078189	1990000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2245	10000000	0.0	max	optimal	21919376	1310590	2015970.8962517912	459448.2942796756	920000.0	280000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2246	100000000	0.0	max	optimal	31700504	2251863	12014779.441992467	966320.9218322784	2510000.0	320000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2247	25000000	0.0	max	optimal	26254011	1558781	4404883.573789925	587815.3120932318	1420000.0	290000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2248	5000000	0.0	max	optimal	18909744	1164150	1187163.461863894	414687.7206545549	690000.0	280000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2249	50000000	0.0	max	optimal	29569933	2097978	7913509.537204565	840278.2869982431	1990000.0	310000.0	GM_set1_bio4_tec1_4DNFIHW7O3BR_10kb	10000	53387293	413872277.9401833	25520000.0	32824516	15096732.227521649	2660000.0
2250	10000000	0.01	min	optimal	43040067	3508086	1597584.717746838	316055.96328026167	590000.0	145000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2251	10000000	0.05	min	optimal	22829957	2024573	1351053.0466614545	270660.08733693475	440000.0	140000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2252	10000000	0.1	min	optimal	7448575	995535	293979.77465488366	181935.51708377904	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2253	10000000	0.25	min	optimal	7448393	995451	293979.5443124443	181933.90734451017	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2254	100000000	0.01	min	optimal	58492821	5583639	10546212.959108263	539892.0318810008	1405000.0	170000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2255	100000000	0.05	min	optimal	10059099	1071218	2211149.537846282	215296.51294134345	200000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2256	100000000	0.1	min	optimal	7494359	999113	451743.5340367335	204220.9639950636	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2257	100000000	0.25	min	optimal	7494055	998952	451049.4131681713	202029.59701767453	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2258	25000000	0.01	min	optimal	49518966	4967820	3715479.841905423	415801.75610227423	855000.0	165000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2259	25000000	0.05	min	optimal	18257425	1829457	2552818.917235043	316925.1559342472	415000.0	140000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2260	25000000	0.1	min	optimal	7476193	997547	351910.5171575961	190437.9593141977	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2261	25000000	0.25	min	optimal	7476006	997462	351901.56415069755	190421.8707078565	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2262	5000000	0.01	min	optimal	38692625	3081480	953911.5987865904	279342.66813349427	475000.0	140000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2263	5000000	0.05	min	optimal	33481243	2697103	942515.1809626662	268400.1537946456	465000.0	140000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2264	5000000	0.1	min	optimal	7420538	993611	268653.93991648586	180142.0928310979	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2265	5000000	0.25	min	optimal	7420356	993527	268653.08753380564	180140.32834537965	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2266	50000000	0.01	min	optimal	55076234	5466273	6939167.269134632	498010.24573781807	1155000.0	170000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2267	50000000	0.05	min	optimal	11304758	1212297	2501641.3845391474	249609.90994780985	235000.0	125000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2268	50000000	0.1	min	optimal	7490331	998824	416540.7490002778	202127.67214243952	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2269	50000000	0.25	min	optimal	7490027	998663	415844.8260600396	199935.33354094424	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2270	10000000	0.01	max	optimal	43040067	3560372	1597584.717746838	313410.2728591282	590000.0	145000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2271	10000000	0.05	max	optimal	22829957	2032981	1351053.0466614545	259654.12367356115	440000.0	135000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2272	10000000	0.1	max	optimal	7448575	1118959	293979.77465488366	182914.3382375941	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2273	10000000	0.25	max	optimal	7448393	1118868	293979.5443124443	182912.0772066053	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2274	100000000	0.01	max	optimal	58492821	4858702	10546212.959108263	518889.4533972242	1405000.0	160000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2275	100000000	0.05	max	optimal	10059099	1195561	2211149.537846282	211348.3126331488	200000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2276	100000000	0.1	max	optimal	7494359	1098971	451743.5340367335	194264.7349202117	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2277	100000000	0.25	max	optimal	7494055	1098849	451049.4131681713	193727.14995417933	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2278	25000000	0.01	max	optimal	49518966	4210625	3715479.841905423	396180.7368264807	855000.0	155000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2279	25000000	0.05	max	optimal	18257425	1770963	2552818.917235043	282200.2972394116	415000.0	135000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2280	25000000	0.1	max	optimal	7476193	1097240	351910.5171575961	188074.5461339361	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2281	25000000	0.25	max	optimal	7476006	1097144	351901.56415069755	188030.3998381252	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2282	5000000	0.01	max	optimal	38692625	2812745	953911.5987865904	263124.52781891	475000.0	135000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2283	5000000	0.05	max	optimal	33481243	2385177	942515.1809626662	245600.42923439224	465000.0	130000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2284	5000000	0.1	max	optimal	7420538	1116209	268653.93991648586	181571.1976878882	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2285	5000000	0.25	max	optimal	7420356	1116118	268653.08753380564	181568.8215762133	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2286	50000000	0.01	max	optimal	55076234	4649309	6939167.269134632	474309.66085497866	1155000.0	160000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2287	50000000	0.05	max	optimal	11304758	1306880	2501641.3845391474	235255.2108839373	235000.0	125000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2288	50000000	0.1	max	optimal	7490331	1098549	416540.7490002778	192287.55840658903	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2289	50000000	0.25	max	optimal	7490027	1098427	415844.8260600396	191749.5473071948	135000.0	120000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2290	10000000	0.0	min	optimal	44380536	2295158	1550359.993849556	260743.517439758	550000.0	130000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2291	100000000	0.0	min	optimal	60278401	3682453	10234959.68630621	476063.6632701083	1265000.0	145000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2292	25000000	0.0	min	optimal	51304542	2712717	3587514.26277229	336365.67139145	780000.0	135000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2293	5000000	0.0	min	optimal	39981830	2189629	924244.5128199484	237785.6203037136	445000.0	130000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2294	50000000	0.0	min	optimal	56861813	3056510	6722479.422789421	415303.4653902654	1045000.0	140000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2295	10000000	0.0	max	optimal	44380536	3293424	1550359.993849556	303683.8135630274	550000.0	140000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2296	100000000	0.0	max	optimal	60278401	5031688	10234959.68630621	518995.906542695	1265000.0	160000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2297	25000000	0.0	max	optimal	51304542	4324849	3587514.26277229	395421.5811927769	780000.0	155000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2298	5000000	0.0	max	optimal	39981830	2716023	924244.5128199484	260195.9666762763	445000.0	135000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2299	50000000	0.0	max	optimal	56861813	4849298	6722479.422789421	475106.1132972237	1045000.0	160000.0	GM_set1_bio2_tec1_4DNFIIT7LQ6M_5kb	5000	91392466	343191842.2910265	11120000.0	62130471	12733991.680748727	1320000.0
2300	10000000	0.01	min	optimal	38247120	1396728	2285122.423335404	759526.951561077	1160000.0	640000.0	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10000	97997291	401352712.0703775	23390000.0	61154020	14791908.087644933	3730000.0
2301	10000000	0.05	min	optimal	35251618	1397034	2449865.1037804848	751113.9170557052	1350000.0	630000.0	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10000	97997291	401352712.0703775	23390000.0	61154020	14791908.087644933	3730000.0
2302	10000000	0.1	min	optimal	33231135	1319546	2435490.70412431	743555.4728671832	1340000.0	630000.0	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10000	97997291	401352712.0703775	23390000.0	61154020	14791908.087644933	3730000.0
2303	10000000	0.25	min	optimal	9714985	997965	884246.4841685294	659690.590351365	510000.0	600000.0	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10000	97997291	401352712.0703775	23390000.0	61154020	14791908.087644933	3730000.0
2304	100000000	0.01	min	optimal	58590650	1783434	12374438.462792272	907610.08257104	3740000.0	610000.0	IMR90_set1_bio2_tec2_4DNFIHUVCM35_10kb	10000	97997291	401352712.0703775	23390000.0	61154020	14791908.087644933	3730000.0
